unix_ms,frame,current_fps,smoothed_fps,dt
1748119831439,782,71,71,0.01389583
1748119831454,783,68,71,0.01456922
1748119831467,784,71,71,0.01406797
1748119831481,785,76,72,0.01311651
1748119831495,786,71,72,0.01401151
1748119831509,787,72,72,0.01376693
1748119831523,788,68,71,0.01452037
1748119831537,789,74,72,0.01338193
1748119831551,790,71,71,0.01407797
1748119831564,791,71,71,0.01393031
1748119831578,792,71,71,0.01390547
1748119831592,793,72,71,0.0138738
1748119831606,794,72,72,0.01372052
1748119831620,795,67,70,0.01486068
1748119831634,796,74,71,0.01336443
1748119831648,797,71,71,0.0139375
1748119831662,798,72,72,0.01375068
1748119831676,799,73,72,0.01363042
1748119831690,800,69,71,0.01436333
1748119831704,801,72,71,0.01384073
1748119831718,802,71,71,0.01403354
1748119831731,803,71,71,0.01389776
1748119831745,804,71,71,0.01389214
1748119831759,805,71,71,0.01389328
1748119831773,806,72,71,0.01385891
1748119831787,807,68,71,0.01460068
1748119831801,808,75,72,0.01320328
1748119831815,809,71,72,0.01390521
1748119831829,810,70,71,0.01412188
1748119831843,811,72,71,0.0138649
1748119831857,812,71,71,0.01392834
1748119831871,813,71,71,0.01403245
1748119831885,814,71,71,0.01397406
1748119831899,815,72,71,0.01378745
1748119831912,816,72,71,0.01386417
1748119831926,817,72,72,0.01376042
1748119831941,818,71,71,0.01407458
1748119831955,819,68,70,0.01469464
1748119831968,820,74,71,0.01343052
1748119831982,821,72,72,0.01374636
1748119831996,822,72,72,0.01375031
1748119832010,823,71,72,0.01391609
1748119832024,824,70,71,0.01420422
1748119832038,825,70,71,0.01414443
1748119832052,826,72,71,0.01378427
1748119832066,827,73,72,0.01357339
1748119832080,828,71,72,0.01395651
1748119832094,829,71,71,0.01395552
1748119832108,830,72,72,0.01384385
1748119832122,831,69,71,0.01446734
1748119832135,832,72,71,0.01375573
1748119832149,833,74,72,0.01347417
1748119832163,834,66,70,0.01492828
1748119832177,835,77,72,0.01298
1748119832191,836,72,72,0.01378875
1748119832205,837,70,72,0.01409693
1748119832219,838,70,71,0.01413979
1748119832233,839,72,72,0.0137325
1748119832247,840,72,72,0.01372787
1748119832261,841,70,71,0.0141188
1748119832275,842,71,71,0.01389104
1748119832289,843,69,71,0.01429745
1748119832302,844,72,71,0.01371505
1748119832316,845,73,72,0.01361505
1748119832330,846,70,71,0.01415334
1748119832344,847,72,71,0.01378427
1748119832358,848,71,71,0.01401245
1748119832372,849,71,71,0.01389797
1748119832386,850,69,71,0.0142887
1748119832400,851,72,71,0.01372495
1748119832414,852,72,71,0.01385688
1748119832427,853,72,71,0.0138275
1748119832442,854,72,72,0.01370005
1748119832456,855,67,71,0.01472297
1748119832469,856,74,71,0.01350667
1748119832483,857,72,72,0.0137138
1748119832497,858,71,71,0.01407891
1748119832511,859,73,72,0.01357386
1748119832525,860,70,71,0.0141262
1748119832539,861,71,71,0.01406219
1748119832553,862,70,71,0.01426281
1748119832567,863,73,71,0.01358245
1748119832581,864,72,71,0.013845
1748119832596,865,72,72,0.01383807
1748119832609,866,67,70,0.01487209
1748119832622,867,74,71,0.0134462
1748119832636,868,75,72,0.01328391
1748119832651,869,70,72,0.01413089
1748119832664,870,70,71,0.01416583
1748119832678,871,72,71,0.01379672
1748119832692,872,73,72,0.01368198
1748119832706,873,71,72,0.01390188
1748119832720,874,69,71,0.01439781
1748119832734,875,72,71,0.01375516
1748119832748,876,72,72,0.01369964
1748119832762,877,73,72,0.01366688
1748119832776,878,70,71,0.01416521
1748119832790,879,70,71,0.0141774
1748119832804,880,72,71,0.01380136
1748119832817,881,71,71,0.01403458
1748119832831,882,73,72,0.01367063
1748119832845,883,71,71,0.01399469
1748119832859,884,69,71,0.01447484
1748119832873,885,73,71,0.01352526
1748119832887,886,69,71,0.01433344
1748119832901,887,75,72,0.01328094
1748119832915,888,71,72,0.01406005
1748119832929,889,71,71,0.01398266
1748119832943,890,72,72,0.01380136
1748119832957,891,73,72,0.01369589
1748119832971,892,70,71,0.01428026
1748119832985,893,70,71,0.01419547
1748119832999,894,73,71,0.01368677
1748119833012,895,71,71,0.01389391
1748119833026,896,72,72,0.01372964
1748119833040,897,71,71,0.01399729
1748119833054,898,68,71,0.01453073
1748119833068,899,74,71,0.01348323
1748119833082,900,73,72,0.01366766
1748119833096,901,71,72,0.01390557
1748119833110,902,71,72,0.01391932
1748119833124,903,71,71,0.01402537
1748119833138,904,71,71,0.01406885
1748119833152,905,72,71,0.01381771
1748119833166,906,71,71,0.01393906
1748119833179,907,71,71,0.01394297
1748119833194,908,72,71,0.01385761
1748119833208,909,71,71,0.01394912
1748119833221,910,70,71,0.01422349
1748119833235,911,73,71,0.01369068
1748119833249,912,72,71,0.01387594
1748119833263,913,70,71,0.0142163
1748119833277,914,74,72,0.01348005
1748119833291,915,72,72,0.01379094
1748119833305,916,68,71,0.01461292
1748119833318,917,73,71,0.0136937
1748119833332,918,73,72,0.01364109
1748119833346,919,73,72,0.01355766
1748119833360,920,72,72,0.01380708
1748119833375,921,70,71,0.01427943
1748119833388,922,68,71,0.01452589
1748119833402,923,75,72,0.01320724
1748119833416,924,73,72,0.01368229
1748119833430,925,69,71,0.01433766
1748119833444,926,71,71,0.01394323
1748119833458,927,71,71,0.01401771
1748119833472,928,72,71,0.01370104
1748119833486,929,69,71,0.01447016
1748119833500,930,72,71,0.01379531
1748119833514,931,71,71,0.01407677
1748119833528,932,72,71,0.01370995
1748119833542,933,72,72,0.01376641
1748119833556,934,67,70,0.01477156
1748119833569,935,74,71,0.01336235
1748119833583,936,72,72,0.01373984
1748119833597,937,70,71,0.01409964
1748119833611,938,74,72,0.01343672
1748119833625,939,71,72,0.01408229
1748119833639,940,70,71,0.01408531
1748119833653,941,68,70,0.01469813
1748119833667,942,75,71,0.01333156
1748119833681,943,74,72,0.01335552
1748119833695,944,70,72,0.01412078
1748119833709,945,72,72,0.01388828
1748119833722,946,68,71,0.01451089
1748119833736,947,74,72,0.01334307
1748119833750,948,71,72,0.01402745
1748119833764,949,71,71,0.01406156
1748119833778,950,72,71,0.01380906
1748119833792,951,72,72,0.01381203
1748119833806,952,72,72,0.01384281
1748119833820,953,69,71,0.01443516
1748119833834,954,73,71,0.0136424
1748119833848,955,72,71,0.0138175
1748119833862,956,72,72,0.01379255
1748119833876,957,70,71,0.01408948
1748119833890,958,72,71,0.01384323
1748119833903,959,71,71,0.01396839
1748119833917,960,70,71,0.0141499
1748119833931,961,72,71,0.01376328
1748119833945,962,71,71,0.01402646
1748119833959,963,72,72,0.01370959
1748119833973,964,71,71,0.0139324
1748119833987,965,69,71,0.01447469
1748119834001,966,74,72,0.01343734
1748119834015,967,72,72,0.01381641
1748119834029,968,71,72,0.01391219
1748119834043,969,71,71,0.01404797
1748119834057,970,72,72,0.01374464
1748119834071,971,69,71,0.0143226
1748119834084,972,71,71,0.01396193
1748119834098,973,72,71,0.013755
1748119834112,974,72,72,0.01377469
1748119834126,975,72,72,0.01370542
1748119834140,976,70,71,0.01426281
1748119834154,977,70,71,0.01425682
1748119834168,978,73,71,0.0136288
1748119834182,979,72,71,0.01388307
1748119834196,980,73,72,0.01364188
1748119834210,981,70,71,0.0142388
1748119834224,982,72,71,0.01380469
1748119834238,983,70,71,0.01412651
1748119834252,984,69,71,0.01438651
1748119834265,985,75,72,0.01319625
1748119834279,986,71,72,0.013955
1748119834293,987,72,72,0.01375755
1748119834308,988,71,72,0.01400261
1748119834321,989,68,71,0.01458839
1748119834335,990,74,71,0.01348865
1748119834349,991,72,72,0.01372474
1748119834363,992,71,71,0.01399526
1748119834377,993,72,72,0.01376703
1748119834391,994,70,71,0.01417724
1748119834405,995,72,71,0.01381802
1748119834419,996,71,71,0.01398891
1748119834432,997,72,71,0.01388552
1748119834446,998,73,72,0.01368885
1748119834460,999,70,71,0.01410604
1748119834475,1000,71,71,0.01392214
1748119834488,1001,69,71,0.01446901
1748119834502,1002,74,72,0.01340401
1748119834516,1003,73,72,0.01362833
1748119834530,1004,69,71,0.01448833
1748119834544,1005,73,71,0.01368359
1748119834558,1006,71,71,0.01389255
