unix_ms,frame,current_fps,smoothed_fps,dt
1748109594686,543,67,71,0.01473401
1748109594700,544,79,73,0.01250208
1748109594714,545,71,72,0.01390542
1748109594728,546,68,71,0.01465688
1748109594743,547,70,71,0.01417235
1748109594756,548,66,70,0.01503193
1748109594769,549,80,72,0.01244516
1748109594783,550,77,74,0.01285964
1748109594798,551,70,73,0.01428255
1748109594812,552,69,72,0.01441229
1748109594826,553,68,71,0.01456354
1748109594840,554,73,71,0.0135238
1748109594853,555,68,71,0.01461943
1748109594867,556,75,72,0.01324781
1748109594881,557,75,73,0.01317313
1748109594895,558,69,72,0.01431969
1748109594909,559,71,72,0.01390615
1748109594923,560,69,71,0.01448969
1748109594937,561,72,71,0.01373099
1748109594951,562,71,71,0.01393917
1748109594964,563,77,73,0.01298302
1748109594979,564,71,72,0.01399104
1748109594993,565,67,71,0.01470797
1748109595007,566,67,70,0.01491542
1748109595020,567,72,71,0.01372594
1748109595035,568,77,72,0.0128549
1748109595049,569,68,71,0.01465193
1748109595063,570,73,72,0.01352771
1748109595077,571,69,71,0.0142875
1748109595090,572,71,71,0.01395734
1748109595104,573,74,72,0.01335401
1748109595118,574,72,72,0.01371776
1748109595131,575,75,73,0.01317526
1748109595147,576,70,72,0.01426766
1748109595161,577,63,70,0.01573578
1748109595173,578,72,70,0.01378531
1748109595188,579,74,71,0.01337068
1748109595201,580,75,72,0.01323641
1748109595216,581,71,72,0.01399385
1748109595230,582,71,72,0.01406479
1748109595244,583,70,71,0.01408511
1748109595258,584,69,71,0.01430458
1748109595271,585,72,71,0.01385578
1748109595285,586,70,71,0.01426453
1748109595299,587,73,71,0.01353896
1748109595314,588,70,71,0.01418214
1748109595327,589,71,71,0.01395401
1748109595340,590,71,71,0.01396818
1748109595355,591,75,72,0.01317776
1748109595369,592,68,71,0.01452933
1748109595383,593,73,72,0.01354932
1748109595396,594,73,72,0.01367271
1748109595411,595,77,73,0.0128824
1748109595424,596,64,71,0.01554672
1748109595438,597,76,72,0.01315094
1748109595452,598,68,71,0.01453292
1748109595465,599,72,71,0.01377344
1748109595481,600,77,73,0.01291901
1748109595495,601,64,71,0.01540594
1748109595508,602,71,71,0.013915
1748109595522,603,71,71,0.01401979
1748109595536,604,74,72,0.01342776
1748109595550,605,69,71,0.01442531
1748109595563,606,76,72,0.01313266
1748109595578,607,73,72,0.01357656
1748109595592,608,65,71,0.0151963
1748109595605,609,73,71,0.01361948
1748109595619,610,71,71,0.01405271
1748109595634,611,73,72,0.01362646
1748109595648,612,72,72,0.01372365
1748109595661,613,72,72,0.01378084
1748109595675,614,74,72,0.01344708
1748109595689,615,66,71,0.01496052
1748109595704,616,71,71,0.01392724
1748109595717,617,72,71,0.01377792
1748109595731,618,76,72,0.01302448
1748109595746,619,69,72,0.0142962
1748109595759,620,66,70,0.01505005
1748109595773,621,75,71,0.01332255
1748109595786,622,69,71,0.01446354
1748109595800,623,82,73,0.01213083
1748109595815,624,70,73,0.0141525
1748109595829,625,66,71,0.01497813
1748109595843,626,72,71,0.01386552
1748109595856,627,69,71,0.01449136
1748109595870,628,75,72,0.01333219
1748109595884,629,72,72,0.01383255
1748109595898,630,75,72,0.01323057
1748109595912,631,69,72,0.01442531
1748109595926,632,70,71,0.01420203
1748109595941,633,73,72,0.01363615
1748109595954,634,64,70,0.01561938
1748109595968,635,80,72,0.01245896
1748109595981,636,74,72,0.01349995
1748109595996,637,71,72,0.01389636
1748109596010,638,71,72,0.01392776
1748109596024,639,63,70,0.01564375
1748109596037,640,78,72,0.01280599
1748109596051,641,72,72,0.01372214
1748109596065,642,74,72,0.01341344
1748109596080,643,71,72,0.01397787
1748109596093,644,67,71,0.01482526
1748109596107,645,73,71,0.01358219
1748109596120,646,68,71,0.01455031
1748109596134,647,77,72,0.01289891
1748109596148,648,71,72,0.01404453
1748109596162,649,74,72,0.01336396
1748109596176,650,71,72,0.01403807
1748109596190,651,69,71,0.01443422
1748109596204,652,74,72,0.01338787
1748109596218,653,72,72,0.01377729
1748109596232,654,71,72,0.01394724
1748109596247,655,67,71,0.01475521
1748109596261,656,67,70,0.01476552
1748109596274,657,72,70,0.01373182
1748109596288,658,72,71,0.01388755
1748109596302,659,74,72,0.01338318
1748109596316,660,72,72,0.01386948
1748109596330,661,74,72,0.01345719
1748109596345,662,69,71,0.01437901
1748109596359,663,67,70,0.01471162
1748109596371,664,71,70,0.01405703
1748109596385,665,76,72,0.01301016
1748109596399,666,76,73,0.0130224
1748109596414,667,67,72,0.01470839
1748109596428,668,65,70,0.01534552
1748109596441,669,77,72,0.01292193
1748109596454,670,73,72,0.01351599
1748109596469,671,74,73,0.01341943
1748109596483,672,69,72,0.01436266
1748109596497,673,70,71,0.01424302
1748109596511,674,74,72,0.0135013
1748109596524,675,70,71,0.01411729
1748109596538,676,74,72,0.01342182
1748109596552,677,71,72,0.01408266
1748109596566,678,72,72,0.01379787
1748109596581,679,71,71,0.01406552
1748109596595,680,68,71,0.01462521
1748109596608,681,71,71,0.01406849
1748109596622,682,73,71,0.01362818
1748109596636,683,71,71,0.01397365
1748109596650,684,74,72,0.01338474
1748109596664,685,71,72,0.01391385
1748109596679,686,72,72,0.01379708
1748109596692,687,66,70,0.01503245
1748109596706,688,72,71,0.01381495
1748109596719,689,71,71,0.014045
1748109596734,690,77,72,0.01290448
1748109596748,691,69,72,0.01429511
1748109596761,692,72,72,0.01382084
1748109596776,693,71,72,0.01393594
1748109596789,694,67,71,0.01473625
1748109596803,695,75,72,0.01333037
1748109596817,696,71,71,0.01403104
1748109596830,697,75,72,0.01317318
1748109596846,698,74,73,0.01349969
1748109596859,699,66,71,0.01500073
1748109596873,700,73,72,0.01357865
1748109596887,701,65,70,0.01534672
1748109596900,702,77,72,0.0129299
1748109596914,703,80,74,0.01247766
1748109596928,704,68,72,0.01464771
1748109596943,705,69,71,0.01430177
1748109596956,706,68,71,0.01459719
1748109596970,707,73,71,0.01356807
1748109596984,708,73,72,0.01363209
1748109596998,709,72,72,0.01380005
1748109597013,710,68,71,0.01467833
1748109597026,711,69,70,0.01449005
1748109597040,712,77,72,0.0128876
1748109597053,713,69,71,0.01429146
1748109597068,714,77,73,0.01295365
1748109597082,715,67,71,0.0148636
1748109597095,716,73,72,0.01363896
1748109597109,717,73,72,0.01352932
1748109597123,718,72,72,0.01388485
1748109597136,719,74,72,0.01350714
1748109597151,720,73,72,0.01360078
1748109597165,721,63,70,0.01566568
1748109597180,722,77,72,0.01295443
1748109597194,723,66,70,0.0151313
1748109597207,724,76,72,0.0130138
1748109597220,725,69,71,0.01448703
1748109597235,726,77,72,0.01297485
1748109597249,727,73,73,0.01354917
1748109597263,728,68,72,0.01449984
1748109597278,729,69,71,0.0143499
1748109597290,730,68,70,0.01465646
1748109597305,731,76,72,0.01301094
1748109597318,732,69,71,0.01436547
1748109597332,733,77,73,0.01283104
1748109597347,734,70,72,0.01411953
1748109597360,735,67,71,0.01483229
1748109597374,736,75,72,0.01322453
1748109597388,737,67,71,0.01474058
1748109597401,738,76,72,0.01304755
1748109597416,739,74,72,0.01351198
1748109597430,740,70,72,0.01413401
1748109597445,741,68,71,0.01451198
1748109597458,742,69,71,0.01431401
1748109597471,743,75,72,0.01322365
1748109597485,744,73,72,0.01367261
1748109597499,745,70,72,0.01409375
1748109597514,746,71,71,0.01405245
1748109597527,747,66,70,0.01506708
1748109597541,748,79,72,0.01251974
1748109597555,749,68,71,0.01466521
1748109597569,750,74,72,0.01337193
1748109597582,751,74,72,0.01346151
1748109597596,752,73,73,0.01358703
1748109597611,753,71,72,0.01393011
1748109597625,754,65,70,0.01529234
1748109597638,755,72,71,0.01386854
1748109597653,756,70,71,0.01416058
1748109597666,757,74,71,0.01344417
1748109597681,758,78,73,0.01280573
1748109597695,759,66,71,0.01495526
1748109597709,760,70,71,0.01411193
1748109597722,761,68,70,0.01464906
1748109597736,762,74,71,0.01339464
1748109597750,763,71,71,0.01393896
1748109597763,764,73,72,0.01354354
1748109597779,765,75,73,0.01328448
1748109597791,766,66,71,0.01507995
1748109597805,767,77,72,0.01286906
1748109597819,768,65,71,0.01524511
1748109597833,769,79,73,0.01258438
1748109597848,770,69,72,0.01448552
1748109597861,771,71,71,0.01398193
1748109597876,772,74,72,0.0133362
