unix_ms,frame,current_fps,smoothed_fps,dt
1748121549639,658,24,23,0.04122104
1748121549680,659,23,23,0.04227881
1748121549722,660,24,23,0.04139427
1748121549764,661,23,23,0.04197834
1748121549807,662,23,23,0.04208678
1748121549847,663,23,23,0.04315631
1748121549889,664,24,23,0.0402963
1748121549931,665,23,23,0.04295902
1748121549973,666,24,24,0.04031505
1748121550015,667,23,24,0.04184391
1748121550056,668,23,24,0.04171261
1748121550098,669,23,23,0.04253521
1748121550140,670,24,23,0.04128417
1748121550182,671,23,23,0.04170032
1748121550223,672,24,23,0.04155136
1748121550265,673,23,23,0.04172521
1748121550307,674,23,23,0.04182813
1748121550349,675,23,23,0.04193891
1748121550390,676,23,23,0.0418611
1748121550432,677,24,23,0.04154193
1748121550474,678,23,23,0.04242224
1748121550515,679,24,23,0.04129089
1748121550557,680,24,23,0.04156323
1748121550599,681,23,23,0.04237844
1748121550641,682,23,23,0.04222334
1748121550683,683,24,23,0.04092641
1748121550725,684,24,24,0.04134834
1748121550766,685,23,23,0.04241568
1748121550808,686,23,23,0.04230959
1748121550850,687,24,24,0.04060219
1748121550892,688,23,23,0.04222579
1748121550934,689,24,23,0.04153511
1748121550975,690,23,23,0.04248131
1748121551017,691,24,23,0.0413399
1748121551059,692,24,24,0.04128771
1748121551101,693,23,23,0.04238151
1748121551142,694,23,23,0.04271829
1748121551184,695,24,24,0.04029886
1748121551226,696,23,24,0.04167511
1748121551268,697,23,24,0.04182974
1748121551309,698,23,23,0.04259475
1748121551351,699,24,23,0.04111198
1748121551393,700,23,23,0.04240131
1748121551435,701,24,23,0.04118964
1748121551476,702,23,23,0.04245797
1748121551518,703,24,24,0.04084308
1748121551560,704,23,24,0.04179823
1748121551602,705,23,23,0.04263813
1748121551643,706,24,23,0.04136292
1748121551685,707,24,24,0.04091922
1748121551726,708,23,24,0.04178073
1748121551769,709,23,24,0.04171495
1748121551810,710,23,23,0.0420674
1748121551852,711,24,23,0.04151292
1748121551893,712,23,23,0.04184401
1748121551936,713,24,23,0.04150084
1748121551977,714,23,23,0.04234454
1748121552019,715,23,23,0.04176677
1748121552061,716,23,23,0.04186433
1748121552102,717,24,23,0.0414025
1748121552144,718,24,23,0.04152969
1748121552186,719,23,23,0.04261542
1748121552228,720,24,24,0.04065245
1748121552269,721,23,23,0.04265469
1748121552311,722,24,23,0.04142209
1748121552353,723,24,23,0.04145698
1748121552395,724,23,23,0.04172292
1748121552437,725,23,23,0.04176803
1748121552478,726,23,23,0.04212896
1748121552520,727,24,23,0.04139896
1748121552562,728,24,23,0.04163678
1748121552603,729,23,23,0.04266084
1748121552646,730,24,23,0.04119214
1748121552687,731,23,23,0.04192162
1748121552729,732,23,23,0.04213745
1748121552771,733,24,23,0.04107037
1748121552812,734,23,23,0.04229766
1748121552854,735,24,23,0.04121172
1748121552897,736,23,23,0.04199558
1748121552938,737,23,23,0.04227714
1748121552980,738,23,23,0.04174672
1748121553021,739,24,23,0.04161709
1748121553063,740,24,23,0.0413249
1748121553105,741,24,24,0.04152443
