unix_ms,frame,id,position_x,position_y,position_z,forward_x,forward_y,forward_z,rotation_x,rotation_y,rotation_z,target_x,target_y,target_z,confidence
1748035376765,47,Right,0.009195829,1.174191,0.008645435,-0.1164704,-0.2495075,0.9613432,14.44837,353.0921,358.5956,-5.814323,-11.30119,48.0758,0.9980469
1748035376765,47,Right,0.009195829,1.174191,0.008645435,-0.1164704,-0.2495075,0.9613432,14.44837,353.0921,358.5956,-5.814323,-11.30119,48.0758,0.9980469
1748035376765,47,Right,0.009195829,1.174191,0.008645435,-0.1164704,-0.2495075,0.9613432,14.44837,353.0921,358.5956,-5.814323,-11.30119,48.0758,0.9980469
1748035376779,48,Right,0.009223994,1.174242,0.008643318,-0.1167048,-0.2494795,0.961322,14.44671,353.0782,358.5916,-5.826018,-11.29973,48.07475,0.9980469
1748035376780,48,Right,0.009223994,1.174242,0.008643318,-0.1167048,-0.2494795,0.961322,14.44671,353.0782,358.5916,-5.826018,-11.29973,48.07475,0.9980469
1748035376780,48,Right,0.009223994,1.174242,0.008643318,-0.1167048,-0.2494795,0.961322,14.44671,353.0782,358.5916,-5.826018,-11.29973,48.07475,0.9980469
1748035376794,49,Right,0.009254031,1.174286,0.008629549,-0.1167368,-0.2490763,0.9614227,14.42286,353.077,358.5873,-5.827588,-11.27953,48.07976,0.9980469
1748035376794,49,Right,0.009254031,1.174286,0.008629549,-0.1167368,-0.2490763,0.9614227,14.42286,353.077,358.5873,-5.827588,-11.27953,48.07976,0.9980469
1748035376794,49,Right,0.009254031,1.174286,0.008629549,-0.1167368,-0.2490763,0.9614227,14.42286,353.077,358.5873,-5.827588,-11.27953,48.07976,0.9980469
1748035376808,50,Right,0.00929204,1.174323,0.008600465,-0.1168302,-0.249089,0.961408,14.42361,353.0714,358.5854,-5.83222,-11.28013,48.079,0.9980469
1748035376808,50,Right,0.00929204,1.174323,0.008600465,-0.1168302,-0.249089,0.961408,14.42361,353.0714,358.5854,-5.83222,-11.28013,48.079,0.9980469
1748035376808,50,Right,0.00929204,1.174323,0.008600465,-0.1168302,-0.249089,0.961408,14.42361,353.0714,358.5854,-5.83222,-11.28013,48.079,0.9980469
1748035376822,51,Right,0.009342683,1.174359,0.008566778,-0.1171234,-0.2490253,0.9613888,14.41984,353.054,358.5721,-5.846827,-11.27691,48.07801,0.9980469
1748035376823,51,Right,0.009342683,1.174359,0.008566778,-0.1171234,-0.2490253,0.9613888,14.41984,353.054,358.5721,-5.846827,-11.27691,48.07801,0.9980469
1748035376823,51,Right,0.009342683,1.174359,0.008566778,-0.1171234,-0.2490253,0.9613888,14.41984,353.054,358.5721,-5.846827,-11.27691,48.07801,0.9980469
1748035376834,52,Right,0.009405788,1.174399,0.008520663,-0.1168591,-0.248392,0.9615848,14.38238,353.071,358.5732,-5.833549,-11.2452,48.08776,0.9980469
1748035376835,52,Right,0.009405788,1.174399,0.008520663,-0.1168591,-0.248392,0.9615848,14.38238,353.071,358.5732,-5.833549,-11.2452,48.08776,0.9980469
1748035376835,52,Right,0.009405788,1.174399,0.008520663,-0.1168591,-0.248392,0.9615848,14.38238,353.071,358.5732,-5.833549,-11.2452,48.08776,0.9980469
